CustomerID,Recency,Frequency,MonetaryValue,FrequencyStd,RecencyStd,MonetaryValueStd
12430.0,43.0,1,256.4,-0.4250965025587132,-0.4905911328074931,-0.20002532259621703
12431.0,35.0,15,6487.45,1.133930095806538,-0.5705905439199414,0.4213946007963635
12432.0,42.0,5,5059.319999999999,0.09457903022970385,-0.5005910591965491,0.33433339854026184
12433.0,0.0,7,13375.87,0.35441679662391234,-0.9005881147587904,0.4213946007963635
12434.0,84.0,2,806.14,-0.2951776193616089,-0.08059415085619574,-0.1388628707216141
12435.0,79.0,2,7829.890000000001,-0.2951776193616089,-0.1305937828014759,0.4213946007963635
12436.0,99.0,1,509.01,-0.4250965025587132,0.06940474497964474,-0.17192067864081367
12437.0,1.0,18,4951.41,1.133930095806538,-0.9005881147587904,0.32232765003771824
12438.0,14.0,2,2906.8500000000004,-0.2951776193616089,-0.7805889980901181,0.09485593139847391
12441.0,366.0,1,173.55,-0.4250965025587132,2.1893891394595237,-0.209242969370712
12442.0,3.0,1,172.06,-0.4250965025587132,-0.8905881883697344,-0.20940874237848506
12444.0,21.0,5,5005.46,0.09457903022970385,-0.7105895133667258,0.3283410937089488
12445.0,22.0,1,133.4,-0.4250965025587132,-0.7005895869776698,-0.2137099400164087
12446.0,57.0,1,1002.3100000000001,-0.4250965025587132,-0.35059216336070864,-0.11703757479219135
12447.0,243.0,1,476.49,-0.4250965025587132,1.5093941450037134,-0.1755387579782497
12448.0,44.0,1,449.4500000000001,-0.4250965025587132,-0.48059120641843706,-0.17854714866964794
12449.0,22.0,4,4067.2900000000004,-0.03533985296740041,-0.7005895869776698,0.22396306504958943
12450.0,156.0,2,197.88,-0.2951776193616089,0.6394005491558385,-0.20653608529076675
12451.0,10.0,5,9035.52,0.09457903022970385,-0.8205887036463422,0.4213946007963635
12452.0,16.0,2,430.57,-0.2951776193616089,-0.7605891453120059,-0.18064768181512125
12453.0,134.0,1,707.09,-0.4250965025587132,0.4194021685966059,-0.14988288174169526
12454.0,56.0,1,3528.34,-0.4250965025587132,-0.36059208974976464,0.16400107676818865
12455.0,73.0,6,2466.8599999999997,0.2244979134268081,-0.1905933411358121,0.04590394100245653
12456.0,44.0,3,3181.04,-0.16525873616450468,-0.48059120641843706,0.1253615025402816
12457.0,66.0,7,2363.23,0.35441679662391234,-0.26059282585920435,0.03437437268331461
12458.0,71.0,2,947.4,-0.2951776193616089,-0.21059319391392417,-0.12314669952831105
12461.0,94.0,2,826.88,-0.2951776193616089,0.01940511303436458,-0.13655539945905493
12462.0,18.0,2,1189.5900000000001,-0.2951776193616089,-0.7405892925338939,-0.09620135405679707
12463.0,53.0,4,1344.7800000000002,-0.03533985296740041,-0.39059186891693276,-0.07893537212639427
12464.0,10.0,8,1212.05,0.4843356798210166,-0.8205887036463422,-0.09370252066445965
12465.0,17.0,2,742.19,-0.2951776193616089,-0.7505892189229499,-0.14597775920959177
12468.0,187.0,2,729.54,-0.2951776193616089,0.9493982672165756,-0.1473851609198798
12471.0,2.0,30,19824.050000000003,1.133930095806538,-0.9005881147587904,0.4213946007963635
12472.0,32.0,7,6572.110000000001,0.35441679662391234,-0.6005903230871095,0.4213946007963635
12473.0,29.0,5,3938.55,0.09457903022970385,-0.6305901022542776,0.2096398321497888
12474.0,17.0,18,7375.79,1.133930095806538,-0.7505892189229499,0.4213946007963635
12475.0,53.0,1,723.3799999999999,-0.4250965025587132,-0.39059186891693276,-0.14807050436141136
12476.0,15.0,11,6816.42,0.8740923294123294,-0.7705890717010621,0.4213946007963635
12477.0,22.0,6,13219.740000000002,0.2244979134268081,-0.7005895869776698,0.4213946007963635
12478.0,3.0,1,680.9900000000001,-0.4250965025587132,-0.8905881883697344,-0.1527866908040286
12479.0,11.0,1,527.2,-0.4250965025587132,-0.8105887772572862,-0.16989691286135605
12480.0,28.0,4,3281.63,-0.03533985296740041,-0.6405900286433336,0.13655284942074566
12481.0,22.0,10,5596.320000000001,0.7441734462152251,-0.7005895869776698,0.3940784355698793
12483.0,17.0,8,2484.98,0.4843356798210166,-0.7505892189229499,0.04791991878826042
12484.0,32.0,6,4541.719999999999,0.2244979134268081,-0.6005903230871095,0.2767467483232603
12488.0,9.0,3,1298.6600000000003,-0.16525873616450468,-0.8305886300353982,-0.08406654737370514
12489.0,336.0,1,334.93,-0.4250965025587132,2.1893891394595237,-0.19128830628721175
12490.0,5.0,10,5417.93,0.7441734462152251,-0.8705883355916223,0.3742312900285135
12491.0,38.0,1,460.40000000000003,-0.4250965025587132,-0.5405907647527732,-0.17732888394809426
12492.0,63.0,2,263.21,-0.2951776193616089,-0.2905926050263724,-0.19926766207075763
12493.0,165.0,2,433.74,-0.2951776193616089,0.7293998866573429,-0.18029499695965778
12494.0,15.0,7,1246.1,0.35441679662391234,-0.7705890717010621,-0.08991421803716271
12497.0,81.0,1,1043.1,-0.4250965025587132,-0.11059393002336385,-0.11249939963308878
12498.0,21.0,3,403.7,-0.16525873616450468,-0.7105895133667258,-0.18363715880764606
12500.0,23.0,11,4257.820000000001,0.8740923294123294,-0.6905896605886137,0.24516087120462293
12501.0,336.0,1,2169.3900000000003,-0.4250965025587132,2.1893891394595237,0.012808305685510163
12502.0,95.0,5,3723.87,0.09457903022970385,0.029405039423420612,0.18575516818420548
12504.0,18.0,2,482.04999999999995,-0.2951776193616089,-0.7405892925338939,-0.17492016876803618
12506.0,232.0,1,73.50000000000001,-0.4250965025587132,1.3993949547240971,-0.21605640687576277
12507.0,134.0,3,1304.81,-0.16525873616450468,0.4194021685966059,-0.0833823165026956
12508.0,26.0,2,398.27,-0.2951776193616089,-0.6605898814214456,-0.18424128460107403
12509.0,284.0,1,176.5,-0.4250965025587132,1.9193911269550108,-0.2089147610667318
12510.0,142.0,2,982.5699999999999,-0.2951776193616089,0.49940157970905413,-0.11923378900255382
12512.0,66.0,2,138.03,-0.2951776193616089,-0.26059282585920435,-0.21319481986473807
12513.0,112.0,1,612.2900000000001,-0.4250965025587132,0.19940378803737316,-0.16043005028994053
12514.0,267.0,1,1017.6800000000001,-0.4250965025587132,1.7493923783410583,-0.11532755389992837
12515.0,353.0,1,383.70000000000005,-0.4250965025587132,2.1893891394595237,-0.18586229985157965
12516.0,77.0,2,1312.06,-0.2951776193616089,-0.15059363557958796,-0.08257570287426967
12517.0,28.0,5,2502.84,0.09457903022970385,-0.6405900286433336,0.04990696974049314
12518.0,0.0,5,2056.89,0.09457903022970385,-0.9005881147587904,0.0002918873133835954
12519.0,63.0,1,340.84000000000003,-0.4250965025587132,-0.2905926050263724,-0.19063077710872936
12520.0,79.0,5,2634.26,0.09457903022970385,-0.1305937828014759,0.06452837154018086
12521.0,142.0,1,599.68,-0.4250965025587132,0.49940157970905413,-0.1618330017181407
12522.0,39.0,2,192.72000000000003,-0.2951776193616089,-0.5305908383637172,-0.20711017168010162
12523.0,19.0,11,1789.77,0.8740923294123294,-0.7305893661448378,-0.029427096469393593
12524.0,9.0,8,4485.719999999999,0.4843356798210166,-0.8305886300353982,0.2705163534002462
12526.0,0.0,3,1316.6600000000003,-0.16525873616450468,-0.9005881147587904,-0.08206392043416491
12527.0,81.0,3,348.71000000000004,-0.16525873616450468,-0.11059393002336385,-0.18975518410794148
12528.0,9.0,6,1933.4800000000002,0.2244979134268081,-0.8305886300353982,-0.013438345498208661
12530.0,59.0,4,1662.28,-0.03533985296740041,-0.3305923105825966,-0.043611258053948346
12531.0,14.0,1,125.22,-0.4250965025587132,-0.7805889980901181,-0.21462002270337754
12532.0,30.0,1,349.83000000000004,-0.4250965025587132,-0.6205901758652215,-0.1896305762094812
12534.0,130.0,1,1089.18,-0.4250965025587132,0.3794024630403818,-0.10737267466786574
12535.0,91.0,2,716.35,-0.2951776193616089,-0.01059466613280352,-0.148852641438354
12536.0,43.0,3,12601.830000000002,-0.16525873616450468,-0.4905911328074931,0.4213946007963635
12538.0,29.0,1,363.95,-0.4250965025587132,-0.6305901022542776,-0.1880596266324641
12539.0,22.0,4,5568.35,-0.03533985296740041,-0.7005895869776698,0.39096657581993816
12540.0,19.0,17,13400.24,1.133930095806538,-0.7305893661448378,0.4213946007963635
12541.0,29.0,3,981.1800000000002,-0.16525873616450468,-0.6305901022542776,-0.11938843630510716
12544.0,36.0,1,372.70000000000005,-0.4250965025587132,-0.5605906175308853,-0.18708612742574313
12545.0,75.0,2,1000.39,-0.2951776193616089,-0.17059348835770005,-0.11725118833240898
12546.0,46.0,2,1161.5,-0.2951776193616089,-0.460591353640325,-0.09932656465300183
12547.0,197.0,2,207.8,-0.2951776193616089,1.049397531107136,-0.2054324153329757
12548.0,166.0,1,95.19999999999999,-0.4250965025587132,0.7393998130463989,-0.21605640687576277
12550.0,79.0,1,964.83,-0.4250965025587132,-0.1305937828014759,-0.12120748910852293
12551.0,357.0,1,168.0,-0.4250965025587132,2.1893891394595237,-0.20986044601040357
12552.0,38.0,2,437.82,-0.2951776193616089,-0.5405907647527732,-0.17984106818669532
12553.0,8.0,10,3692.2799999999997,0.7441734462152251,-0.8405885564244542,0.18224055790531232
12556.0,50.0,2,603.7099999999999,-0.2951776193616089,-0.4205916480841009,-0.16138463579778806
12557.0,16.0,5,11990.96,0.09457903022970385,-0.7605891453120059,0.4213946007963635
12558.0,7.0,1,269.96000000000004,-0.4250965025587132,-0.8505884828135103,-0.19851667696843006
12559.0,310.0,2,561.7099999999999,-0.2951776193616089,2.1793892130704675,-0.1660574319900486
12560.0,5.0,3,2134.01,-0.16525873616450468,-0.8705883355916223,0.008872031178791607
12561.0,302.0,1,238.85,-0.4250965025587132,2.0993898019580195,-0.20197788386226878
12562.0,8.0,7,3781.7400000000007,0.35441679662391234,-0.8405885564244542,0.19219361379482744
12564.0,261.0,1,456.90000000000003,-0.4250965025587132,1.689392820006722,-0.17771828363078265
12565.0,288.0,1,145.92000000000002,-0.4250965025587132,1.9593908325112348,-0.21231700172290624
12566.0,86.0,1,351.65,-0.4250965025587132,-0.06059429807808368,-0.18942808837448324
12567.0,22.0,10,9401.279999999999,0.7441734462152251,-0.7005895869776698,0.4213946007963635
12569.0,2.0,32,4124.6900000000005,1.133930095806538,-0.9005881147587904,0.23034921984567888
12571.0,39.0,2,519.61,-0.2951776193616089,-0.5305908383637172,-0.17074135388752884
12572.0,8.0,2,1020.42,-0.2951776193616089,-0.8405885564244542,-0.11502270957690947
12573.0,227.0,1,160.54,-0.4250965025587132,1.349395322778817,-0.2106904236197908
12574.0,315.0,1,218.45000000000002,-0.4250965025587132,2.1893891394595237,-0.20424752772708105
12576.0,35.0,5,1315.83,0.09457903022970385,-0.5705905439199414,-0.08215626378748819
12577.0,35.0,3,657.8,-0.16525873616450468,-0.5705905439199414,-0.15536674184446964
12578.0,21.0,2,2794.5099999999998,-0.2951776193616089,-0.7105895133667258,0.0823573141546988
12579.0,78.0,1,440.41999999999996,-0.4250965025587132,-0.14059370919053193,-0.17955179985098393
12580.0,246.0,1,415.70000000000005,-0.4250965025587132,1.5393939241708816,-0.18230207418128588
12581.0,39.0,1,197.70999999999998,-0.4250965025587132,-0.5305908383637172,-0.2065549989896402
12582.0,238.0,2,511.3599999999999,-0.2951776193616089,1.4593945130584334,-0.17165922456815147
12583.0,2.0,15,7281.379999999999,1.133930095806538,-0.9005881147587904,0.4213946007963635
12584.0,3.0,9,2338.1500000000005,0.6142545630181209,-0.8905881883697344,0.03158404581422193
12585.0,234.0,2,2040.0999999999997,-0.2951776193616089,1.4193948075022091,-0.0015761185929986856
12586.0,17.0,1,196.94000000000003,-0.4250965025587132,-0.7505892189229499,-0.20664066691983163
12587.0,7.0,1,144.0,-0.4250965025587132,-0.8505884828135103,-0.2125306152631239
12588.0,39.0,1,214.89999999999998,-0.4250965025587132,-0.5305908383637172,-0.20464249026237924
12589.0,28.0,2,646.6800000000001,-0.2951776193616089,-0.6405900286433336,-0.1566039202648967
12590.0,211.0,2,9864.26,-0.2951776193616089,1.1893965005539204,0.4213946007963635
12591.0,317.0,1,452.85,-0.4250965025587132,2.1893891394595237,-0.17816887469217924
12592.0,92.0,2,437.6,-0.2951776193616089,-0.0005947397437474876,-0.1798655447381786
12593.0,108.0,3,418.0999999999999,-0.16525873616450468,0.15940408248114904,-0.18203505725601388
12594.0,37.0,10,3338.2200000000003,0.7441734462152251,-0.5505906911418292,0.1428488860045558
12596.0,51.0,2,618.27,-0.2951776193616089,-0.4105917216950448,-0.1597647331178044
12597.0,19.0,4,3811.2199999999993,-0.03533985296740041,-0.7305893661448378,0.19547347169358542
12598.0,9.0,8,3023.0800000000004,0.4843356798210166,-0.8305886300353982,0.10778733857529404
12599.0,29.0,7,1032.58,0.35441679662391234,-0.6305901022542776,-0.11366982382219784
12600.0,28.0,10,2599.04,0.7441734462152251,-0.6405900286433336,0.06060989816181375
12601.0,189.0,5,577.0600000000001,0.09457903022970385,0.9693981199946877,-0.1643496362388296
12602.0,58.0,1,153.12,-0.4250965025587132,-0.3405922369716526,-0.21151595094709016
12603.0,21.0,1,739.1999999999999,-0.4250965025587132,-0.7105895133667258,-0.14631041779565987
12604.0,79.0,2,254.17999999999998,-0.2951776193616089,-0.1305937828014759,-0.20027231325209366
12607.0,60.0,1,1579.51,-0.4250965025587132,-0.3205923841935405,-0.05282000426426756
12609.0,78.0,3,1126.8500000000001,-0.16525873616450468,-0.14059370919053193,-0.10318162151161678
12610.0,22.0,5,2099.5400000000004,0.09457903022970385,-0.7005895869776698,0.005037000589572065
12611.0,52.0,1,1193.32,-0.4250965025587132,-0.4005917953059888,-0.09578636525210348
12612.0,74.0,1,704.04,-0.4250965025587132,-0.18059341474675608,-0.15022221575089514
12613.0,57.0,5,3344.38,0.09457903022970385,-0.35059216336070864,0.14353422944608735
12614.0,277.0,1,315.59999999999997,-0.4250965025587132,1.8493916422316186,-0.1934389051061736
12615.0,2.0,4,2291.1899999999996,-0.03533985296740041,-0.9005881147587904,0.026359414643065723
12616.0,95.0,2,713.3,-0.2951776193616089,0.029405039423420612,-0.1491919754475539
12617.0,29.0,1,355.53000000000003,-0.4250965025587132,-0.6305901022542776,-0.18899641101196013
12618.0,21.0,1,177.31,-0.4250965025587132,-0.7105895133667258,-0.20882464285445249
12619.0,16.0,9,3641.24,0.6142545630181209,-0.7605891453120059,0.1765619979611938
12620.0,14.0,3,1339.41,-0.16525873616450468,-0.7805889980901181,-0.07953282249669046
12621.0,1.0,20,13689.67,1.133930095806538,-0.9005881147587904,0.4213946007963635
12622.0,232.0,1,180.10000000000002,-0.4250965025587132,1.3993949547240971,-0.20851423567882374
12623.0,276.0,1,305.1,-0.4250965025587132,1.8393917158425626,-0.19460710415423874
12624.0,106.0,2,641.13,-0.2951776193616089,0.13940422970303698,-0.15722139690458828
12625.0,211.0,2,2683.82,-0.2951776193616089,1.1893965005539204,0.07004227104704831
12626.0,23.0,9,6620.48,0.6142545630181209,-0.6905896605886137,0.4213946007963635
12627.0,10.0,7,4478.530000000001,0.35441679662391234,-0.8205887036463422,0.2697164151949522
12628.0,4.0,3,786.4599999999999,-0.16525873616450468,-0.8805882619806784,-0.14105240950884476
12630.0,9.0,2,1270.88,-0.2951776193616089,-0.8305886300353982,-0.08715726828372894
12631.0,57.0,1,640.5,-0.4250965025587132,-0.35059216336070864,-0.15729148884747218
12633.0,58.0,4,2163.98,-0.03533985296740041,-0.3405922369716526,0.012206405033126089
12635.0,89.0,2,1689.18,-0.2951776193616089,-0.030594518910915587,-0.04061844334985764
12637.0,67.0,8,6021.9,0.4843356798210166,-0.2505928994701483,0.4213946007963635
12638.0,33.0,1,671.69,-0.4250965025587132,-0.5905903966980535,-0.15382138138945772
12639.0,238.0,1,486.1,-0.4250965025587132,1.4593945130584334,-0.17446957770663962
12640.0,23.0,3,1174.58,-0.16525873616450468,-0.6905896605886137,-0.09787132241026926
12641.0,115.0,1,185.9,-0.4250965025587132,0.22940356720454128,-0.20786894477608298
12642.0,25.0,3,1013.26,-0.16525873616450468,-0.6705898078105017,-0.1158193100706377
12643.0,128.0,6,3344.6399999999994,0.2244979134268081,0.35940261026226966,0.1435631562796584
12644.0,129.0,1,477.90999999999997,-0.4250965025587132,0.3694025366513257,-0.17538077296413043
12645.0,33.0,4,1775.1800000000003,-0.03533985296740041,-0.5905903966980535,-0.031050336860943124
12646.0,4.0,2,1346.97,-0.2951776193616089,-0.8805882619806784,-0.07869171918208356
12647.0,22.0,12,3722.82,1.0040112126094336,-0.7005895869776698,0.18563834827939898
12648.0,154.0,1,318.04999999999995,-0.4250965025587132,0.6194006963777265,-0.1931663253282917
12649.0,107.0,3,623.51,-0.16525873616450468,0.149404156092093,-0.15918174616429379
12650.0,3.0,1,314.44,-0.4250965025587132,-0.8905881883697344,-0.1935679632867217
12651.0,334.0,1,114.0,-0.4250965025587132,2.1893891394595237,-0.2158683268290243
12652.0,331.0,1,919.98,-0.4250965025587132,2.1893891394595237,-0.12619736789954403
12653.0,148.0,2,2209.85,-0.2951776193616089,0.5594011380433903,0.017309766017387797
12654.0,10.0,5,601.9799999999999,0.09457903022970385,-0.8205887036463422,-0.16157711049808832
12656.0,17.0,5,4051.17,0.09457903022970385,-0.7505892189229499,0.2221696013681789
12657.0,11.0,4,1643.18,-0.03533985296740041,-0.8105887772572862,-0.045736267750904926
12658.0,18.0,1,686.05,-0.4250965025587132,-0.7405892925338939,-0.15222373011991341
12659.0,29.0,1,91.67999999999999,-0.4250965025587132,-0.6305901022542776,-0.21605640687576277
12660.0,11.0,1,245.10000000000002,-0.4250965025587132,-0.8105887772572862,-0.20128252728603954
12662.0,0.0,11,3849.7799999999997,0.8740923294123294,-0.9005881147587904,0.19976354362628945
12664.0,8.0,9,4881.88,0.6142545630181209,-0.8405885564244542,0.3145919471984831
12665.0,324.0,1,63.0,-0.4250965025587132,2.1893891394595237,-0.21605640687576277
12667.0,58.0,1,620.1300000000001,-0.4250965025587132,-0.3405922369716526,-0.15955779500071857
12668.0,11.0,4,3807.15,-0.03533985296740041,-0.8105887772572862,0.19502065549114503
12669.0,150.0,3,2744.03,-0.16525873616450468,0.5794009908215024,0.07674105815981043
12670.0,10.0,5,2996.0500000000006,0.09457903022970385,-0.8205887036463422,0.10478006045441782
12672.0,329.0,1,225.9,-0.4250965025587132,2.1893891394595237,-0.20341866268821576
12673.0,5.0,2,610.52,-0.2951776193616089,-0.8705883355916223,-0.16062697527232866
12674.0,38.0,4,1970.6000000000001,-0.03533985296740041,-0.5405907647527732,-0.009308483720667905
12676.0,24.0,6,1331.39,0.2244979134268081,-0.6805897341995577,-0.08042510405530783
12678.0,42.0,12,17628.46,1.0040112126094336,-0.5005910591965491,0.4213946007963635
12679.0,58.0,4,1113.02,-0.03533985296740041,-0.3405922369716526,-0.10472030654349689
12680.0,0.0,4,862.8100000000002,-0.03533985296740041,-0.9005881147587904,-0.13255793357362822
12681.0,14.0,22,13787.54,1.133930095806538,-0.7805889980901181,0.4213946007963635
12682.0,3.0,31,12288.220000000001,1.133930095806538,-0.8905881883697344,0.4213946007963635
12683.0,4.0,15,8476.57,1.133930095806538,-0.8805882619806784,0.4213946007963635
12684.0,7.0,7,2283.63,0.35441679662391234,-0.8505884828135103,0.02551831132845888
12685.0,28.0,6,2863.08,0.2244979134268081,-0.6405900286433336,0.08998621022382518
12686.0,371.0,1,89.14,-0.4250965025587132,2.1893891394595237,-0.21605640687576277
12688.0,113.0,1,4873.8099999999995,-0.4250965025587132,0.2094037144264292,0.3136941027872558
12689.0,25.0,2,1247.61,-0.2951776193616089,-0.6705898078105017,-0.08974621988834572
12690.0,205.0,1,389.01,-0.4250965025587132,1.1293969422195842,-0.18527152490441529
12691.0,28.0,6,1035.8,0.2244979134268081,-0.6405900286433336,-0.11331157611412453
12693.0,127.0,4,855.9099999999999,-0.03533985296740041,0.34940268387321366,-0.13332560723378534
12694.0,70.0,2,869.67,-0.2951776193616089,-0.2205931203029802,-0.131794710195559
12695.0,7.0,4,582.1,-0.03533985296740041,-0.8505884828135103,-0.16378890069575833
12697.0,28.0,3,957.5899999999999,-0.16525873616450468,-0.6405900286433336,-0.12201299016642689
12700.0,7.0,4,4939.99,-0.03533985296740041,-0.8505884828135103,0.3210570945016321
12701.0,79.0,2,797.71,-0.2951776193616089,-0.1305937828014759,-0.1398007676716321
12702.0,19.0,1,219.0,-0.4250965025587132,-0.7305893661448378,-0.20418633634837288
12703.0,71.0,1,283.55,-0.4250965025587132,-0.21059319391392417,-0.1970046936290772
12704.0,7.0,8,2340.8399999999997,0.4843356798210166,-0.8505884828135103,0.031883327284630905
12705.0,15.0,9,6868.290000000001,0.6142545630181209,-0.7705890717010621,0.4213946007963635
12707.0,291.0,1,603.42,-0.4250965025587132,1.989390611678403,-0.16141690034292508
12708.0,29.0,10,2712.91,0.7441734462152251,-0.6305901022542776,0.07327873869544971
12709.0,15.0,15,9736.52,1.133930095806538,-0.7705890717010621,0.4213946007963635
12710.0,96.0,3,1149.0200000000002,-0.16525873616450468,0.03940496581247664,-0.10071505266441638
12712.0,28.0,13,4396.13,1.133930095806538,-0.6405900286433336,0.2605488340939457
12713.0,0.0,1,848.55,-0.4250965025587132,-0.9005881147587904,-0.1341444591379529
12714.0,9.0,5,4708.860000000001,0.09457903022970385,-0.8305886300353982,0.29534225202741354
12715.0,106.0,1,353.85999999999996,-0.4250965025587132,0.13940422970303698,-0.1891822102891286
12716.0,3.0,2,1053.4900000000002,-0.2951776193616089,-0.8905881883697344,-0.11134343886076523
